2016-04-17 20:10:54,727 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.002) achieved score 1.0
2016-04-17 20:10:54,787 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.004) achieved score 1.0
2016-04-17 20:10:54,840 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.008) achieved score 1.0
2016-04-17 20:10:54,892 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.016) achieved score 1.0
2016-04-17 20:10:54,942 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.032) achieved score 1.0
2016-04-17 20:10:55,002 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.064) achieved score 1.0
2016-04-17 20:10:55,050 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.128) achieved score 1.0
2016-04-17 20:10:55,106 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.256) achieved score 1.0
2016-04-17 20:10:55,157 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 0.512) achieved score 0.9875
2016-04-17 20:10:55,207 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 1.024) achieved score 0.9875
2016-04-17 20:10:55,267 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 2.048) achieved score 1.0
2016-04-17 20:10:55,315 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 4.096) achieved score 1.0
2016-04-17 20:10:55,366 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 8.192) achieved score 1.0
2016-04-17 20:10:55,419 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 16.384) achieved score 0.8875
2016-04-17 20:10:55,463 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 32.768) achieved score 0.8
2016-04-17 20:10:55,502 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.01}, 65.536) achieved score 0.8875
2016-04-17 20:10:55,555 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.001) achieved score 1.0
2016-04-17 20:10:55,608 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.002) achieved score 1.0
2016-04-17 20:10:55,658 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.004) achieved score 1.0
2016-04-17 20:10:55,708 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.008) achieved score 1.0
2016-04-17 20:10:55,775 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.016) achieved score 1.0
2016-04-17 20:10:55,880 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.032) achieved score 1.0
2016-04-17 20:10:55,978 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.064) achieved score 1.0
2016-04-17 20:10:56,032 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.128) achieved score 1.0
2016-04-17 20:10:56,072 - INFO - Model: (kernel: gaussian, kwargs: {'gamma': 0.1}, 0.256) achieved score 0.9875
